"ProjectID","TransactionID","TransactionTitle","WrittenDescription","ProcurementCategory","TenderNoticeSource","ContractAwardID","ContractorName","ContractorCountry","ContractAmount","ContractCurrency","ContractAmountUsd","DateOfAward","StartDate","EndDate","ContractAwardSource"
"OAP56","OAP56-5","Urban Environment Specialist","The consultants will prepare an action program for institutional enhancement of BSC municipality in urban transport planning and management, and will help with its implementation.","Consultant Services","biratnagar cosmopolitan area- |Biratnagar municipality- |","","","","","","","","","",""
"OAP57","OAP57-1","STEP/ICB/NK/01: Widening and Up-gradating of Nepalgunj- Kohalpur Road","Km 00+000 to Km 10+500: Excavation and Formation of Embankment, Subbase & Base, Masonry side drains, Gabion and masonry retaining structures, Double Bituminous Surface Treatment (DBST), Single surface treatment, and Culverts and protection works etc.","Civil Works","http://www.adb.org/sites/default/files/coso/nep2685_step.pdf","348","M/s AMR India Limited- Pappu Construction JV","Nepal","458791924","NPR","6335429","","","","http://www.dor.gov.np/documents/Letter_of_Intention_to_award_of_NK_01_and_02.pdf"
"OAP57","OAP57-10","STEP/NCB/OS/01: Okhaldhunga-Salleri Road","Km 0+000 to Km 10+000: improvement of roads","Civil Works","http://www.google.com/url?sa=t&rct=j&q=step%2Fncb%2Fos%2F01&source=web&cd=3&ved=0CDoQFjAC&url=http%3A%2F%2Feproc.dor.gov.np%2Ftender_document_download.php%3Fdocid%3D197802&ei=VZqfUfOmHoL2igLMiIDQBA&usg=AFQjCNH_LUV4NLrcK3jN2JKDXkQPdwlbkw&sig2=mHlpBNB7Rmxnhsp4DcckFA&bvm=bv.47008514d.cGE","349","Lama Construction-Sharma JV","Nepal","124672305","NPR","1721592","","","","http://www.dor.gov.np/documents/Notice%20of%20Intention%20to%20Award%20the%20NCB%20Contracts.pdf"
"OAP57","OAP57-11","STEP/NCB/OS/02: Okhaldhunga-Salleri Road","Km 10+000 to Km 22+000: improvement of roads","Civil Works","http://www.google.com/url?sa=t&rct=j&q=step%2Fncb%2Fos%2F02&source=web&cd=3&ved=0CDkQFjAC&url=http%3A%2F%2Feproc.dor.gov.np%2Ftender_document_download.php%3Fdocid%3D197818&ei=3ZqfUf2wHs7kiwKXy4G4Bg&usg=AFQjCNF7aVn8YRoCPwKPMoKsmWQJ5hQZ9w&sig2=xe79c_mJLc1rlgGDXW-XMA&bvm=bv.47008514d.cGE","350","Lama Construction-Sharma JV","Nepal","132250657","NPR","1826241","","","","http://www.dor.gov.np/documents/Notice%20of%20Intention%20to%20Award%20the%20NCB%20Contracts.pdf"
"OAP57","OAP57-12","STEP/NCB/OS/03: Okhaldhunga-Salleri Road","Km 22+000 to Km 34+000: improvement of roads","Civil Works","http://www.google.com/url?sa=t&rct=j&q=step%2Fncb%2Fos%2F03&source=web&cd=3&ved=0CDkQFjAC&url=http%3A%2F%2Feproc.dor.gov.np%2Ftender_document_download.php%3Fdocid%3D197885&ei=b5ufUfeOHaTVigLExICYDQ&usg=AFQjCNFNp5ZNbAmbzapZH-vcgHvlc2UPXA&sig2=dT2gEX9ol_qI0XX5dqaz6g&bvm=bv.47008514d.cGE","351","Lama Construction-Sharma JV","Nepal","123638964","NPR","1707323","","","","http://www.dor.gov.np/documents/Notice%20of%20Intention%20to%20Award%20the%20NCB%20Contracts.pdf"
"OAP57","OAP57-13","STEP/NCB/OS/04: Okhaldhunga-Salleri Road","Km 34+000 to Km 46+000: improvement of roads","Civil Works","http://www.google.com/url?sa=t&rct=j&q=step%2Fncb%2Fos%2F04&source=web&cd=3&ved=0CDkQFjAC&url=http%3A%2F%2Feproc.dor.gov.np%2Ftender_document_download.php%3Fdocid%3D197962&ei=7JufUd_TNsSciAKvjoHACQ&usg=AFQjCNGCVoqLswxVIdQwlYznewz0yL1CGw&sig2=Ry-n2UAg8XFlBFWquoMNhg&bvm=bv.47008514d.cGE","352","Lama Construction-Sharma JV","Nepal","123092806","NPR","1699781","","","","http://www.dor.gov.np/documents/Notice%20of%20Intention%20to%20Award%20the%20NCB%20Contracts.pdf"
"OAP57","OAP57-14","STEP/NCB/OS/05: Okhaldhunga-Salleri Road","Km 46+000 to Km 57+652: improvement of roads","Civil Works","http://www.google.com/url?sa=t&rct=j&q=step%2Fncb%2Fos%2F05&source=web&cd=3&cad=rja&ved=0CDkQFjAC&url=http%3A%2F%2Feproc.dor.gov.np%2Ftender_document_download.php%3Fdocid%3D197985&ei=qJyfUZXULqrIigLHsoCACQ&usg=AFQjCNFTHRUbJ3vAaX0boRpWRLPNfxEaUA&sig2=YhNFJFiYJJfh9bkYVVmW_Q&bvm=bv.47008514d.cGE","353","Lama Construction-Sharma JV","Nepal","126532163","NPR","1747275","","","","http://www.dor.gov.np/documents/Notice%20of%20Intention%20to%20Award%20the%20NCB%20Contracts.pdf"
"OAP57","OAP57-15","STEP /NCB/CK/01: Chainpur-Khandbari Road","Km 50+000 to Km 75+508: improvement of roads","Civil Works","http://www.google.com/url?sa=t&rct=j&q=step%2Fncb%2Fck%2F01&source=web&cd=3&ved=0CDoQFjAC&url=http%3A%2F%2Feproc.dor.gov.np%2Ftender_document_download.php%3Fdocid%3D198054&ei=PZ2fUbT2JqHtiwL464CACQ&usg=AFQjCNHNmAGiO9rrRMQ_BnCj3XQEXyNDYg&sig2=FAkF1rIMJTPsc0vnhlwgQw&bvm=bv.47008514d.cGE","354","Swachchhanda-Surya JV","Nepal","130615921","NPR","1803667","","","","http://www.dor.gov.np/documents/Notice%20of%20Intention%20to%20Award%20the%20NCB%20Contracts.pdf"
"OAP57","OAP57-16","STEP /NCB/CK/02: Chainpur-Khandbari Road","Km 75+815 to Km 93+865: improvement of roads","Civil Works","http://www.google.com/url?sa=t&rct=j&q=step%2Fncb%2Fck%2F02&source=web&cd=5&ved=0CEkQFjAE&url=http%3A%2F%2Feproc.dor.gov.np%2Ftender_document_download.php%3Fdocid%3D198072&ei=HZ6fUcvqMcmtiQL8j4DQBA&usg=AFQjCNGU8mX1RW8J0uQgxY961l9h47YQ-Q&sig2=5WibvCK1bo_gVtdTpbuexQ&bvm=bv.47008514d.cGE","355","M.G. Contractors-Ashish JV","Nepal","140277269","NPR","1937080","","","","http://www.dor.gov.np/documents/Notice%20of%20Intention%20to%20Award%20the%20NCB%20Contracts.pdf"
"OAP57","OAP57-17","STEP/NCB/BBY/01: Bhairahawa Bypass Road","Km 0+000 to Km 3+393: improvement of roads","Civil Works","http://www.google.com/url?sa=t&rct=j&q=step%2Fncb%2Fbby%2F01&source=web&cd=2&ved=0CDIQFjAB&url=http%3A%2F%2Feproc.dor.gov.np%2Ftender_document_download.php%3Fdocid%3D198184&ei=op6fUcXCOIn-iQL9y4DoCw&usg=AFQjCNGtLUYh1dM1ad1PPX4XN7wyWzlVqA&sig2=6bblHQZIc_UXUi9R3rdxBg&bvm=bv.47008514d.cGE","356","Sharma & Company (P) Ltd.","Nepal","70971176","NPR","980036","","","","http://www.dor.gov.np/documents/Notice%20of%20Intention%20to%20Award%20the%20NCB%20Contracts.pdf"
"OAP57","OAP57-2","STEP/ICB/NK/02: Widening and Up-gradating of Nepalgunj- Kohalpur Road","Km 10+500 to Km 22+224: Excavation and Formation of Embankment, Subbase & Base, Masonry side drains, Gabion and masonry retaining structures, Double Bituminous Surface Treatment (DBST), Single surface treatment, and Culverts and protection works etc.","Civil Works","http://www.adb.org/sites/default/files/coso/nep2685_step.pdf","357","M/s Kalika Construction Pvt.Ltd.","Nepal","464140611","NPR","6409288","","","","http://www.dor.gov.np/documents/Letter_of_Intention_to_award_of_NK_01_and_02.pdf"
"OAP57","OAP57-3","STEP/ICB/BC-01: Upgrading of Existing Roads in Siraha and Saptari Districts","140+100 Km to 165+550 km: Excavation and Formation of Embankment, Masonry side drains, Gabion and masonry retaining structures, Double Bituminous Surface Treatment (DBST), Single surface treatment (SBST), Asphalt Concrete, Culverts and protection works","Civil Works","https://www.devex.com/en/projects/subregional-transport-enhancement-project-in-nepal-upgrading-of-existing-roads-in-siraha-and-saptari-districts","358","M/s Sichuan - Danfe- Sunaula Khimti J/V","Nepal","293605134","NPR","4054375","","","","http://www.dor.gov.np/documents/adb_step_LOI.pdf"
"OAP57","OAP57-4","STEP/ICB/BC-02: Upgrading of Existing Roads in Siraha and Saptari Districts","165+550 Km to 218+300 km:  Excavation and Formation of Embankment, Masonry side drains, Gabion and masonry retaining structures, Double Bituminous Surface Treatment (DBST), Single surface treatment (SBST), Asphalt Concrete, Culverts and protection works","Civil Works","https://www.devex.com/en/projects/subregional-transport-enhancement-project-in-nepal-upgrading-of-existing-roads-in-siraha-and-saptari-districts","359","M/s CTCE–Kalika-Raman J/V","Nepal","263439151","NPR","3637815","","","","http://www.dor.gov.np/documents/adb_step_LOI.pdf"
"OAP57","OAP57-5","Project Implementation Consultants with Capacity Development","5 international and 24 national experts","Consultant Services","https://www.devex.com/en/projects/228305/print","","","","","","","","","",""
"OAP57","OAP57-6","STEP/NCB/HO/01: Harkapur - Okhaldhunga Road","Km 0+000 to Km 9+500: improvement of roads","Civil Works","http://www.google.com/url?sa=t&rct=j&q=step%2Fncb%2Fho%2F01&source=web&cd=4&ved=0CEEQFjAD&url=http%3A%2F%2Feproc.dor.gov.np%2Ftender_document_download.php%3Fdocid%3D197599&ei=FZOfUafbNuO7igLW_IGIAw&usg=AFQjCNELtE8DbDXeNQ7fGKNm1Oc-zaORoA&sig2=2TvORWYt5jQGgdQ9_ESkZg&bvm=bv.47008514d.cGE","360","Kalika-Raman JV","Nepal","92873080","NPR","1282479","","","","http://www.dor.gov.np/documents/Notice%20of%20Intention%20to%20Award%20the%20NCB%20Contracts.pdf"
"OAP57","OAP57-7","STEP/NCB/HO/02: Harkapur - Okhaldhunga Road","Km 9+500 to Km 20+500: improvement of roads","Civil Works","http://www.google.com/url?sa=t&rct=j&q=step%2Fncb%2Fho%2F02&source=web&cd=5&ved=0CEkQFjAE&url=http%3A%2F%2Feproc.dor.gov.np%2Ftender_document_download.php%3Fdocid%3D197643&ei=H5ifUcSDEsOCiALNs4Bo&usg=AFQjCNHi5E6eWPFsikdrgBxZTjU2KU5WFg&sig2=dVU0NzMHm1SVprtKwo60HA&bvm=bv.47008514d.cGE","361","Tundi Construction (Pvt) Ltd.","Nepal","104161863","NPR","1438365","","","","http://www.dor.gov.np/documents/Notice%20of%20Intention%20to%20Award%20the%20NCB%20Contracts.pdf"
"OAP57","OAP57-8","STEP/NCB/HO/03: Harkapur - Okhaldhunga Road","Km 20+500 to Km 32+500: improvement of roads","Civil Works","http://www.google.com/url?sa=t&rct=j&q=step%2Fncb%2Fho%2F03&source=web&cd=2&ved=0CDIQFjAB&url=http%3A%2F%2Feproc.dor.gov.np%2Ftender_document_download.php%3Fdocid%3D197739&ei=7ZifUYbzDIHeiAL3j4C4AQ&usg=AFQjCNE-K8vQ5kQ78ZIJOjqzM9_Wsuhm8A&sig2=VCUPnqeLJM7NcSG2kUh2MA&bvm=bv.47008514d.cGE","362","Tamang Construction (Pvt) Ltd.","Nepal","97372257","NPR","1344607","","","","http://www.dor.gov.np/documents/Notice%20of%20Intention%20to%20Award%20the%20NCB%20Contracts.pdf"
"OAP57","OAP57-9","STEP/NCB/HO/04: Harkapur - Okhaldhunga Road","Km 32+500 to Km 41+201: improvement of roads","Civil Works","http://www.google.com/url?sa=t&rct=j&q=step%2Fncb%2Fho%2F04&source=web&cd=3&ved=0CDkQFjAC&url=http%3A%2F%2Feproc.dor.gov.np%2Ftender_document_download.php%3Fdocid%3D197750&ei=iJmfUZHKJZCbjAKeqIGQBQ&usg=AFQjCNGeSZ2RvWASWISfgY4A_h-0_XYEEg&sig2=r02g1DY56KyvU4rNTy3G7A&bvm=bv.47008514d.cGE","363","Tundi-Nagarjun JV","Nepal","90728882","NPR","1252869","","","","http://www.dor.gov.np/documents/Notice%20of%20Intention%20to%20Award%20the%20NCB%20Contracts.pdf"
"OAP58","OAP58-1","Construction of bus stops, lay-bys, shelters, bus lanes, terminals and road junction improvements in central area","Civil work contract, that includes bus stops, lay-bys, shelters and terminals for pilot routes and other improvements","Civil Works","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-10","Procurement of emission equipment","","Goods","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-11","Procurement of solar back-up power equipment","","Goods","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-12","Procurement of various goods related to communications plan","","Goods","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-13","Procurement of various equipment related to promotion and awareness campaign – all components","","Goods","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-14","Surveys of DSCs, contracting out by DOTM","","Consultant Services","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-15","Vehicles and office equipment for the PMCO","","Goods","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-16","Office equipment for 4 PIUs","","Goods","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-17","Office equipment for DOTM PIU","","Goods","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-18","Procurement and installation of traffic lights, CCTV cameras and related equipment","","Civil Works","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-19","Procurement of various equipment for the traffic police","","Goods","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-2","Junctions improvement along BLR, upgrading of 2 existing and construction of 2 new pedestrian bridges","Road construction, more specific juntion improvement, and pedestrian bridges","Civil Works","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-20","Procurement of intelligent traffic system and automated ticketing system for buses on pilot routes","","Goods","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-21","Procurement of air quality monitoring stations and electronic display boards","","Goods","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-22","Procurement of emission equipment","","Goods","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-23","Procurement of emission equipment","","Goods","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-24","Procurement of various goods related to campaigns for improved driving","","Goods","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-25","Procurement of various goods and services related to promotion and campaigns","","Goods","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-26","Procurement of goods related to communications plan","","Goods","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-27","Vehicles and office equipment for PMCO","","Goods","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-28","Office equipment For DOTC PIUs","","Goods","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-29","Office equipment For 4 PIUs","","Goods","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-3","Improvements to pedestrian routes, traffic management in the historic core, sidewalk improvements in the central area","Contract that seeks to improve pedestrian routes.","Civil Works","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-30","Construction of bus stops, lay-bys, shelters, terminals, bus lanes and road junction improvements in central area","","Civil Works","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-31","Junction improvements along BLR, upgrading of 2 existing and construction of 2 new pedestrian bridges","","Goods","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-32","Improvements to pedestrian routes, traffic management in the historic core, sidewalk improvements in the central area","","Civil Works","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-33","Project Management and Capacity Building Consultant","","Consultant Services","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-34","Design Consultants for DoTM (trolley bus preliminary design)","","Consultant Services","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-35","Design and Supervision Consultants: one contract each for DoR, DoTM and KMC","","Consultant Services","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-36","Surveys of DSCs, contracting out by DOTM","","Consultant Services","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-4","Project Management and Capacity Building Consultant","","Consultant Services","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-5","Design Consultants for DoTM (trolley bus preliminary design)","","Consultant Services","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-6","Design and Supervision Consultants: one contract each for DoR, KMC and DOTM","","Consultant Services","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-7","Procurement of various equipment for the traffic police","","","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-8","Procurement of intelligent transport system and automated ticketing for buses on pilot routes","","Goods","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP58","OAP58-9","Procurement of air quality monitoring stations and electronic display boards","","Goods","http://www.adb.org/sites/default/files/projdocs/2011/44058-NEP-PP-01.pdf","","","","","","","","","",""
"OAP67","OAP67-1","Headworks and Diversion Tunnel Construction","1820 - NEP(SF): Melamchi Water Supply Project (Subproject 1)","Civil Works","http://www.adb.org/sites/default/files/coso/nep1820-mdsdt02-rebid.pdf","","","","","","","","","",""
"OAP67","OAP67-2","Supply, Delivery and installation of Lab Equipments and Accessories","1820 - NEP(SF): Melamchi Water Supply Project, Kathmandu Valley Sub - Project (Subproject 2)","Goods","http://www.adb.org/sites/default/files/coso/nep1820_16B.pdf","","","","","","","","","",""
"OAP69","OAP69-1","Computerized Billing and Accounting Systems for Kathmandu Upatakya Khanepani Limited (KUKL)","Nepal intends to apply part of the proceeds of ADB loan 2059 towards an IT package - procurement, configuration, customization, implementation and support services of consumer billing and accounting systems for KUKL. This includes computerization of the b","Goods","https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=2&ved=0CDIQFjAB&url=http%3A%2F%2Fkathmanduwater.org%2Fnotice%2FIFB%2520Notice%2520FINAL.doc&ei=y-CjUZquBKSNigKRtIGQCg&usg=AFQjCNHUoNGp3NHtbshIc0h7KW21wQrd3w&sig2=GKdL1pjg02Q3pjd-zgp-JQ&bvm=bv.47008514d.cGE","","","","","","","","","",""
"OAP69","OAP69-2","Private Management Contractor for the Performance-Based Management Contract","This contract was cancelled after a bidding process of 3.5 years due to instability in the political climate, and the focus has been changed to long-term capacity building.","Consultant Services","http://www.adb.org/sites/default/files/projdocs/2008/36609-NEP-PRTR.pdf","","","","","","","","","",""
"OAP7","OAP7-1","International long-term TA Personel","41395","Consultant Services","OAP7-D4.pdf","","","","","","","","","",""
"OAP7","OAP7-10","Planning of Completion Phase for the Project","June, 2012","Consultant Services","http://formin.finland.fi/public/default.aspx?contentId=249107&nodeId=15445&contentlan=2&culture=en-US","","","","","","","","","",""
"OAP7","OAP7-2","Local long-term TA Personel","41395","Consultant Services","OAP7-D4.pdf","","","","","","","","","",""
"OAP7","OAP7-3","International Short Term TA Personel","41395","Consultant Services","OAP7-D4.pdf","","","","","","","","","",""
"OAP7","OAP7-4","Home Office Coordination and Support","41395","Consultant Services","OAP7-D4.pdf","","","","","","","","","",""
"OAP7","OAP7-5","Invitation of Bids for the procurement of HDPE and GI Pipes","District Development Committee Office Tanahun invites bids for the supply of HDPE and GI pipe at DDC office, Tanahun.","Goods","OAP7-D5.docx","","","","","","","","","",""
"OAP7","OAP7-6","Invitation to Tender: Project Apparaisal","Finland invites tenders concerning the appraisal of RWSSP-WN","Consultant Services","http://formin.finland.fi/public/default.aspx?contentId=43110&nodeId=15316&contentlan=2&culture=en-US","","","","","","","","","",""
"OAP7","OAP7-7","Consultancy Services for Mid Term Review of the Project","May 2011, provide an objective view of the project","Consultant Services","http://formin.finland.fi/public/default.aspx?contentId=219398&nodeId=15145&contentlan=2&culture=en-US","366","Hannu Vikman Consulting","Vietnam","70000","EU","97474","2011-05-01","2011-05-01","2011-09-01","http://www.rwsspwn.org.np/wp-content/uploads/2012/05/RWSSP-WN-MTR-Final-Report-2011-09-27.pdf"
"OAP7","OAP7-8","Technical Assistance","June, 2008","Consultant Services","http://formin.finland.fi/public/default.aspx?contentId=130648&nodeId=15316&contentlan=2&culture=en-US","","","","","","","","","",""
"OAP7","OAP7-9","Appraisal and Mid-term Review of the Completion Phase for the Project","December, 2012","Consultant Services","http://formin.finland.fi/public/default.aspx?contentId=263194&nodeId=15445&contentlan=2&culture=en-US","","","","","","","","","",""
"OAP72","OAP72-1","Drilling and Development of Tubewells in Kathmandu Valley","A project that seeks to improve Kathmandu Valley Water Supply. This contract seeks to help by placing tubewells, water treatmetn plants, transfomers and other things. In order to help improve water supply.","Civil Works","http://wcm.adb.org/sites/default/files/coso/2776-nep-dni0220-rebid.pdf","","","","","","","","","",""
"OAP72","OAP72-2","Distribution Network Improvement for Efficient NRW Management (Package 2)","A project that seeks to improve Kathmandu Valley Water Supply. The Works will comprise mainly of the supply and construction of approximately 250 km of 75-1000mm diameter HDPE and ductile iron pipes, necessary valves and chambers, and service connections.","Civil Works","http://wcm.adb.org/sites/default/files/coso/nep2776-dni0105-rebid.pdf","","","","","","","","","",""
"OAP72","OAP72-3","Distribution Network Improvement for Efficient NRW Management (Package 1)","A project that seeks to improve Kathmandu Valley Water Supply.The Works are divided into three (3) zones: DNI 1, 2 and 6, located in Kathmandu Metropolitan City and Lalitpur Sub-Metropolitan City.","Civil Works","http://wcm.adb.org/sites/default/files/coso/nep2776-KUKLDNI0104-rebid.pdf","","","","","","","","","",""
"OAP72","OAP72-4","Supply and Delivery of Pipes, Fittings and Appurtenances","A project that seeks to improve Kathmandu Valley Water Supply. This contract helps by providing the necessary pipes to continue the project and improve network distribution.","Goods","http://wcm.adb.org/sites/default/files/coso/nep2776-CBA0320.pdf","","","","","","","","","",""
"OAP72","OAP72-5","Drilling and Development of Tubewells in Kathmandu Valley","A project that seeks to improve Kathmandu Valley Water Supply. This contract seeks to help by placing tubewells, water treatmetn plants, transfomers and other things. In order to help improve water supply.","Civil Works","http://wcm.adb.org/sites/default/files/coso/2776-nep-dni0220.pdf","","","","","","","","","",""
"OAP72","OAP72-6","Distribution Network Improvement for Efficient NRW Management (Package 3)","A project that seeks to improve Kathmandu Valley Water Supply.","Civil Works","http://wcm.adb.org/sites/default/files/coso/nep2776-dni0106-ext.pdf","","","","","","","","","",""
"OAP72","OAP72-7","Distribution Network Improvement for Efficient NRW Management (Package 2)","A project that seeks to improve Kathmandu Valley Water Supply. The Works are divided into four (4) zones: DNI 8, 9, 10 and 11, located in Kathmandu Metropolitan City and Lalitpur Sub-Metropolitan City.","Civil Works","http://wcm.adb.org/sites/default/files/coso/2776nep_kukl_dni_01_05_ext.pdf","","","","","","","","","",""
"OAP72","OAP72-8","Distribution Network Improvement for Efficient NRW Management (Package 1)","A project that seeks to improve Kathmandu Valley Water Supply. The Works are divided into three (3) zones: DNI 1, 2 and 6, located in Kathmandu Metropolitan City and Lalitpur Sub-Metropolitan City.","Civil Works","http://wcm.adb.org/sites/default/files/coso/nep-2776-kukl-dni-01-04.pdf","","","","","","","","","",""
"OAP73","OAP73-1","Khandbari Town Water Supply & Sanitation Project","Ground Reservoir; Intake; Transmission main and distribution pipe lines; Electrical works; Treatment plants; Other associated works; Operation and Maintenance of whole system for one year.","Civil Works","http://www.sstwsssp.gov.np/index.php?action=news_detail&news_id=187","","","","","","","","","",""
"OAP73","OAP73-10","Shivanagar-Kailali Town Water Supply & Sanitation Project","Overhead Reservoir, Underground water tank, Mechanical Treatment Plant;Deep Boring;Transmission main and distribution pipe lines; Electrical & Electro-mechanical works; Operation and Maintenance of whole system for one year; Other associated works","Civil Works","https://www.devex.com/en/projects/second-small-towns-water-supply-sanitation-sector-project-in-nepal-shivanagar-kailali-town-water-supply-sanitation-project","","","","","","","","","",""
"OAP73","OAP73-11","Baglung-Baglung Town Water Supply & Sanitation Project","Overhead Reservoir, Underground water tank, Treatment Plant; Deep Boring; Transmission main and distribution pipe lines; Electrical & Electro-mechanical works; Operation and Maintenance of whole system for one year; Other associated works","Civil Works","https://www.devex.com/en/projects/second-small-towns-water-supply-sanitation-sector-project-in-nepal-baglung-baglung-town-water-supply-sanitation-project","","","","","","","","","",""
"OAP73","OAP73-12","Indrapur-Morang Town Water Supply & Sanitation Project","Overhead Reservoir, Underground water tank, Mechanical Treatment Plant; Deep Tubewell Boring; Transmission main and distribution pipe lines; Electrical & Electro-mechanical works; Other associated works; Operation and Maintenance of system for one year.","Civil Works","https://www.devex.com/en/projects/second-small-towns-water-supply-sanitation-sector-project-in-nepal-indrapur-morang-town-water-supply-sanitation-project","","","","","","","","","",""
"OAP73","OAP73-13","Sandhikharka-Arghakhanchi Town Water Supply & Sanitation Project","Overhead Reservoir, Underground water tank, Treatment Plant; Deep Boring; Transmission main and distribution pipe lines; Electrical & Electro-mechanical works; Operation and Maintenance of whole system for one year; Other associated works","Civil Works","https://www.devex.com/en/projects/second-small-towns-water-supply-sanitation-sector-project-in-nepal-sandhikharka-arghakhanchi-town-water-supply-sanitation-project","","","","","","","","","",""
"OAP73","OAP73-14","Karahiya - Makarahar Town Water Supply & Sanitation Project","Overhead Reservoir, Underground water tank, Chlorination chamber; Deep Boring; Transmission main and distribution pipe lines; Electrical & Electro-mechanical works; Associated buildings","Civil Works","https://www.devex.com/en/projects/second-small-towns-water-supply-sanitation-sector-project-in-nepal-karahiya-makarahar-town-water-supply-sanitation-project","","","","","","","","","",""
"OAP73","OAP73-15","Damak-Jhapa Town Water Supply & Sanitation Project","Overhead Reservoir, Underground water tank, Mechanical Treatment Plant; Deep Tubewell Boring; Transmission main and distribution pipe lines; Electrical & Electro-mechanical works; Other associated works; Operation and Maintenance of system for one year","Civil Works","https://www.devex.com/en/projects/second-small-towns-water-supply-sanitation-sector-project-in-nepal-damak-jhapa-town-water-supply-sanitation-project","","","","","","","","","",""
"OAP73","OAP73-16","Civil Works","Overhead Reservoir, water softening (zeolite process) treatment plant; Deep Boring; Transmission main and distribution pipe lines; Electrical & Electro-mechanical works; Other associated works; Operation and Maintenance of whole system for one year.","Civil Works","https://www.devex.com/en/projects/second-small-towns-water-supply-and-sanitation-sector-project-in-nepal-civil-works","","","","","","","","","",""
